id_modelo,cod_produto,nome,preco_loja_programada,preco_loja_fresh,
25093,CT194073,ODORIZADOR DE AMBIENTES SECAR ALGODÃO DO NILO 360ML,"18,89",,Jefferson Moraes
25107,CT194086,SUCO DE MAÇÃ FRUTO DA FAZENDA 200ML,"5,99",,Vitória Maia
25108,CT194087,SUCO DE MANGA E MAÇÃ FRUTO DA FAZENDA 200ML,"5,99",,Vitória Maia
25109,CT194088,SUCO DE TOMATE INTEGRAL SUPERBOM 1L,"24,49",,Vitória Maia
25110,CT194089,SUCO DE TANGERINA FRUTO DA FAZENDA 200ML,"5,99",,Vitória Maia
25111,CT194090,SUCO DE UVA FRUTO DA FAZENDA 200ML,"5,99",,Vitória Maia
25145,CT194125,CERVEJA BADEN BADEN PEACH LATA 350ML,"6,29",,Camila Fim
25149,CT194128,DETERGENTE EM PÓ PARA MÁQUINA YPÊ 450G,"27,49",,Jefferson Moraes
25155,CT194134,ASSARÁPIDO COZINHA WYDA 41CM X 33CM C/ 10UN,"15,09",,Rafael Souza
25156,CT194135,PAPEL ASSALIGHT WYDA 3M X 30CM,"7,89",,Rafael Souza
25157,CT194136,ASSARÁPIDO WYDA CHURRASCO 5MX45CM,"15,69",,Rafael Souza
25164,CT194143,SHAMPOO MEU LISO DEMAIS SALON LINE 300ML,"23,49",,Manuella Oliveira
25167,CT194146,CONDICIONADOR MEU LISO DEMAIS SALON LINE 300ML,"19,99",,Manuella Oliveira
25168,CT194147,GELATINA SALON LINE CAPILAR TO DE CACHO SUPER VOLUME 550G,"29,99",,Manuella Oliveira
25169,CT194148,CREME PARA PENTEAR SOS BOMBA SALON LINE 300ML,"19,89",,Manuella Oliveira
25170,CT194149,MÁSCARA PARA HIDRATAÇÃO SOS BOMBA SALON LINE 500G,"25,99",,Manuella Oliveira
25171,CT194150,MÁSCARA PARA HIDRATAÇÃO MEU LISO DEMAIS SALON LINE 300G,"22,99",,Manuella Oliveira
25205,CT194184,SÉRUM CLAREADOR INTENSIVO LA ROCHE-POSAY PIGMENTCLAR 20ML,"234,9",,Manuella Oliveira
25224,CT194204,REFRIGERANTE FYS GUARANÁ DA AMAZÔNIA LATA 350ML,"2,79",,Camila Fim
25225,CT194205,REFRIGERANTE FYS LARANJA PERA LATA 350ML,"2,79",,Camila Fim
25226,CT194206,REFRIGERANTE FYS LIMÃO SICILIANO LATA 350ML,"2,79",,Camila Fim
25247,CT194227,"RAÇÃO SECA PARA GATOS ADULTOS ANCESTRAL GRAIN N&D FRANGO E ROMÃ 7,5KG","311,9",,Gabriela Pereira
25254,CT194234,GELEIA HERO DE MORANGO 345G,"23,89",,Vitória Maia
25255,CT194235,GELEIA HERO DE AMORA 345G,"23,89",,Vitória Maia
25256,CT194236,GELEIA   HERO DE FRUTAS VERMELHAS 345G,"23,89",,Vitória Maia
25284,CT194264,SABÃO EM PÓ TIXAN YPÊ PRIMAVERA 800G,"20,49",,Jefferson Moraes
25294,CT194274,AÇÚCAR DEMERARA CARAVELAS 1KG,"6,49",,Leny Neta
25297,CT194277,QUEIJO FRESCAL DE BÚFALA MONTEZUMA 450G,"29,99","29,99",Geovanna Bezerra
25298,CT194278,QUEIJO MUSSARELA DE BÚFALA EM BARRA MONTEZUMA 500G,"44,9","44,9",Geovanna Bezerra
25300,CT194281,BURRATA DE BÚFALA MONTEZUMA 200G,"39,9","39,9",Geovanna Bezerra
25301,CT194282,DOCE  DE LEITE DE BÚFALA MONTEZUMA 300G,"38,9",,Geovanna Bezerra
25302,CT194280,QUEIJO MUSSARELA DE BÚFALA EM PALITOS MONTEZUMA 270G,"25,99","25,99",Geovanna Bezerra
25313,CT194293,CERVEJA ASHBY ALE 600ML,"14,79",,Vinicius Teixeira
25314,CT194294,CERVEJA ASHBY EXTRA PALE ALE 600ML,"14,79",,Vinicius Teixeira
25315,CT194295,CERVEJA ASHBY NIRVANA IPA 600ML,"14,9",,Vinicius Teixeira
25316,CT194296,CERVEJA ASHBY BRITISH STRONG ALE 600ML,"14,79",,Vinicius Teixeira
25317,CT194297,CERVEJA ASHBY AMERICAN PALE ALE 600ML,"14,79",,Vinicius Teixeira
25318,CT194298,CERVEJA ASHBY ESCURA HOPS 600ML,"14,79",,Vinicius Teixeira
25319,CT194299,CERVEJA ASHBY WEISS 600ML,"14,79",,Vinicius Teixeira
25323,CT194303,CERVEJA BECKS PURO MALTE GARRAFA 600ML,"11,49",,Camila Fim
25324,CT194304,CERVEJA SPATEN MUNICH HELLES PURO MALTE GARRAFA 600ML,"9,99",,Camila Fim
25325,CT194305,CHOCOLATE    SNICKERS PÉ DE MOLEQUE 42G,"4,49",,Stephanie Jesus
25347,CT194325,AZEITE    DE OLIVA EXTRA VIRGEM BLEND ARBEQUINA E KORONEIKI OLIVAS DA LUA 500ML,"69,9",,Leny Neta
25364,CT194342,LASANHA DE PALMITO GOLDEN PALM 255G,"21,99",,Juliana Rodrigues
25365,CT194343,PALMITO   PUPUNHA PICADO SALADA FLEX GOLDEN PALM 200G,"14,99",,Juliana Rodrigues
25382,CT194360,SACO PARA CONSERVAR ALIMENTOS FREEZER ROLL 5L C/ 50UN,"14,19",,Rafael Souza
25384,CT194362,CHIPS DE BATATA FRITA SABOR TRUFAS NEGRAS HUNTERS GOURMET 125G,"29,89",,Stephanie Jesus
25397,CT194375,IOGURTE NATURAL  VIGOR VIV 150G,"3,79","3,79",Geovanna Bezerra
25398,CT194376,IOGURTE NATURAL COM MEL VIGOR VIV 150G,"3,79","3,79",Geovanna Bezerra
25399,CT194377,IOGURTE NATURAL  DESNATADO VIGOR VIV 150G,"3,79","3,79",Geovanna Bezerra
25400,CT194378,"IOGURTE NATURAL LARANJA, CENOURA E MEL VIGOR VIV 150G","3,79","3,79",Geovanna Bezerra
25413,CT194391,CREAM CHEESE TRADICIONAL DANUBIO 150G,"14,99","14,99",Geovanna Bezerra
25414,CT194392,CREAM CHEESE LIGHT DANUBIO 150G,"14,99","14,99",Geovanna Bezerra
25417,CT194395,QUEIJO      PARMESÃO FATIA VIGOR 200G,"34,9",,Geovanna Bezerra
25454,CT194432,CALDO DE CARNE DAVOZZI 1L,"29,9",,Juliana Rodrigues
25455,CT194433,CALDO DE FRANGO DAVOZZI 1L,"29,9",,Juliana Rodrigues
25456,CT194434,CALDO DE LEGUMES DAVOZZI 1L,"29,9",,Juliana Rodrigues
25494,CT194470,HIDRATANTE FACIAL NEUTROGENA BRIGHT BOOST ANTISSINAIS 50ML,"109,9",,Manuella Oliveira
25495,CT194471,GEL HIDRATANTE FACIAL BRIGHT BOOST ANTISSINAIS FPS30 40ML,"89,9",,Manuella Oliveira
25499,CT194475,HIDRATANTE CORPORAL NEUTROGENA HYDROBOOST WATER GEL 400ML,"64,9",,Manuella Oliveira
25549,CT194521,BLOCO CAIXA ACOPLADA PATO MARINE 40G,"29,99",,Jefferson Moraes
25568,CT194533,PIZZA   DE PEPPERONI PIZZITA 140G,"23,89","23,89",Laura Morais
25576,CT194541,PAPINHA PAPAPÁ ORGÂNICA PERA ESPINAFRE ABOBRINHA 100G,"9,99",,Vitória Maia
25577,CT194542,PAPINHA ORGÂNICA PAPAPÁ MANGA 100G,"9,99",,Vitória Maia
25578,CT194543,PAPINHA ORGÂNICA PAPAPÁ MAÇA E AMEIXA 100G,"9,99",,Vitória Maia
25580,CT194545,"PAPINHA ORGÂNICA PAPAPÁ MAÇÃ, BATATA DOCE E CENOURA 100G","9,99",,Vitória Maia
25581,CT194546,BISCOITINHO PARA FASE DA DENTIÇÃO PAPAPÁ ABÓBORA E MAÇÃ 36G,"21,89",,Vitória Maia
25582,CT194547,BISCOITINHO PARA FASE DA DENTIÇÃO PAPAPÁ VEGETAIS 36G,"21,89",,Vitória Maia
25583,CT194548,PALITINHOS DE VEGETAIS PAPAPÁ BETERRABA 20G,"7,69",,Vitória Maia
25584,CT194549,PALITINHOS DE VEGETAIS PAPAPÁ CENOURA 20G,"7,69",,Vitória Maia
25585,CT194550,PALITINHOS DE VEGETAIS PAPAPÁ TOMATE E MANJERICÃO 20G,"7,69",,Vitória Maia
25598,CT194563,PETIT GATEAU CHOCOLATE ANFITRIÃ 280G,"34,9","34,9",Laura Morais
25603,CT194564,PETIT GATEAU CHOCOLATE SEM ADIÇÃO DE AÇÚCAR ANFITRIÃ 140G,"37,9","37,9",Laura Morais
25604,CT194566,REQUEIJÃO CREMOSO   GRAN MESTRI ZERO LACTOSE 180G,"15,99","15,49",Geovanna Bezerra
25605,CT194567,REQUEIJÃO CREMOSO GRAN MESTRI TRADICIONAL  180G,"9,9","9,9",Geovanna Bezerra
25606,CT194568,QUEIJO TIPO GRANA PADANO ZERO LACTOSE GRAN MESTRI 150G,"39,9","39,9",Geovanna Bezerra
25608,CT194570,QUEIJO GORGONZOLA ZERO LACTOSE GRAN MESTRI 200G,"23,99","23,99",Geovanna Bezerra
25609,CT194572,QUEIJO TIPO PROVOLONE MATURADO FRACIONADO 200G,"27,49","27,49",Geovanna Bezerra
25610,CT194573,QUEIJO PARMESÃO ZERO LACTOSE GRAN MESTRI 150G,"25,49","25,49",Geovanna Bezerra
25650,CT194613,IOGURTE NATURAL DE LEITE DE OVELHA RIMA 120G,"7,99","7,99",Geovanna Bezerra
25651,CT194614,COALHADA SECA NATURAL DE LEITE DE OVELHA RIMA 200G,"29,89","29,89",Geovanna Bezerra
25654,CT194617,QUEIJO  BOURSIN EM PASTA RIMA 250G,"47,9","47,9",Geovanna Bezerra
25655,CT194618,QUEIJO  AVECUIA DE LEITE DE OVELHA RIMA 160G,"32,9","32,9",Geovanna Bezerra
25657,CT194621,QUEIJO  BOURSIN EM CONSERVA RIMA 160G,"51,9","51,9",Geovanna Bezerra
25666,CT194571,QUEIJO GORGONZOLA GRAN MESTRI 200G,"22,89","22,89",Geovanna Bezerra
25685,CT194648,BOLINHO DE CHOCOLATE COM RECHEIO DE BAUNILHA BAUDUCCO 40G,"2,49",,Stephanie Jesus
25697,CT194659,PASTILHA DE TIC TAC 100 LARANJA 49G,"9,99",,Stephanie Jesus
25714,CT194672,SUCO YAÍ CRANBERRY 1L,"9,49",,Camila Fim
25715,CT194673,SUCO YAÍ MAÇA VERDE 1L,"8,99",,Camila Fim
25716,CT194674,CHA VERDE YAÍ LIMÃO SICILIANO COM HORTELA 290ML,"4,19",,Camila Fim
25717,CT194675,CHA VERDE YAÍ LARANJA COM GENGIBRE 290ML,"4,19",,Camila Fim
25719,CT194677,CHÁ VERDE YAÍ FRUTAS VERMELHAS 290ML,"4,19",,Camila Fim
25721,CT194679,CHA VERDE YAÍ LIMAO SICILIANO COM HORTELA 1L,"7,39",,Camila Fim
25722,CT194680,CHA VERDE YAÍ LARANJA COM GENGIBRE 1L,"7,39",,Camila Fim
25723,CT194681,CHA VERDE YAÍ FRUTAS VERMELHAS 1L,"7,39",,Camila Fim
25724,CT194682,CHA VERDE YAÍ LICHIA 1L,"7,39",,Camila Fim
25725,CT194683,CHA VERDE YAÍ JABUTICABA 1L,"7,39",,Camila Fim
25744,CT194704,QUEIJO   MANDALA PARDINHO 300G,"59,9","59,9",Geovanna Bezerra
25747,CT194708,QUEIJO   CUESTA AZUL PARDINHO 315G,"59,9","59,9",Geovanna Bezerra
25780,CT194735,GIN  BEG BRAZILIAN BOUTIQUE DRY REFIL ALUMINIO 500ML,"45,9",,Vinicius Teixeira
25781,CT194736,GIN BEG MODERN & TROPICAL REFIL ALUMINIO 500ML,"42,9",,Vinicius Teixeira
25787,CT194741,LIMPADOR PERFUMADO CONCENTRADO SECAR CITRONELA DA ÍNDIA 120ML,"11,49",,Jefferson Moraes
25788,CT194742,LIMPADOR PERFUMADO CONCENTRADO SECAR EUCALIPTO DO BRASIL 120ML,"11,49",,Jefferson Moraes
25789,CT194743,PAPEL TOALHA INTERFOLHA BABY 21X20CM - 1.000 FOLHAS,"25,79",,Jefferson Moraes
25790,CT194744,PAPEL TOALHA INTERFOLHA BABY 21x20CM - 4800 FOLHAS,"112,9",,Jefferson Moraes
25803,CT194756,ÁLCOOL LÍQUIDO TOP ALCOOL BACTERICIDA TRADICIONAL 46º INPM 1L,"4,99",,Jefferson Moraes
25805,CT194758,ÁLCOOL LÍQUIDO TOP ALCOOL BACTERICIDA EUCALIPTO 46º INPM 1L,"13,19",,Jefferson Moraes
25809,CT194762,REMOVEDOR TOP CASA ORIGINAL 1L,"36,9",,Jefferson Moraes
25810,CT194763,REMOVEDOR TOP CASA CAMPOS DE LAVANDA 1L,"36,9",,Jefferson Moraes
25811,CT194764,REMOVEDOR TOP CASA ORIGINAL 500ML,"18,99",,Jefferson Moraes
25812,CT194765,REMOVEDOR TOP CASA CAMPOS DE LAVANDA 500ML,"18,99",,Jefferson Moraes
25813,CT194766,PANOS UMEDECIDOS ÁLCOOL 70º INPM TOP ALCOOL TRADICIONAL C/ 35UN,"12,89",,Jefferson Moraes
25814,CT194767,PANOS UMEDECIDOS ÁLCOOL 70º INPM TOP ALCOOL CAMPOS DE LAVANDA C/ 35UN,"12,89",,Jefferson Moraes
25815,CT194768,PANOS UMEDECIDOS ÁLCOOL 70º INPM TOP ALCOOL FRESH GREEN C/ 35UN,"12,89",,Jefferson Moraes
25816,CT194769,ALCOOL GEL ACENDEDOR TOP ÁLCOOL 80º INPM 420G,"10,39",,Jefferson Moraes
25817,CT194770,LIMPADOR MULTIUSO TOP CASA ORIGINAL 500ML,"5,19",,Jefferson Moraes
25818,CT194771,LIMPADOR MULTIUSO TOP CASA CAMPOS DE LAVANDA 500ML,"5,19",,Jefferson Moraes
25819,CT194772,LIMPADOR MULTIUSO TOP CASA MICELAR 500ML,"5,19",,Jefferson Moraes
25820,CT194773,REMOVEDOR DE ESMALTES ACETONA VIP 90ML,"4,39",,Jefferson Moraes
25821,CT194774,ALICATE PROFISSIONAL 522 PARA CUTÍCULA MUNDIAL C/1 UN,"26,89",,Manuella Oliveira
25862,CT194811,BEBIDA PROTEICA    DE AVEIA NUDE CARAMELO & FLOR DE SAL 250ML,"10,99",,Camila Fim
25863,CT194812,BEBIDA PROTEICA    DE AVEIA NUDE CACAU 250ML,"12,99",,Camila Fim
25864,CT194813,BEBIDA PROTEICA    DE AVEIA NUDE BAUNILHA E CAFÉ 250ML,"11,99",,Camila Fim
25865,CT194814,LASCAS CROCANTES ZAYTAS PARMESÃO 80G,"24,09",,Kailany Oliveira
25866,CT194815,LASCAS CROCANTES ZAYTAS ALECRIM E FLOR DE SAL 80G,"24,09",,Kailany Oliveira
25869,CT194818,"RISOTO MILANÊS ARROZ ARBÓRIO, CÚRCUMA E SALSA MEXIDONA 180G","16,49",,Juliana Rodrigues
25870,CT194819,BATATA ROSTI NA MIRA FRANGO COM QUEIJO 400G,"39,9","39,9",Laura Morais
25871,CT194820,BATATA ROSTI NA MIRA BRÓCOLIS COM QUEIJO 400G,"39,9","39,9",Laura Morais
25872,CT194821,BATATA ROSTI NA MIRA BACON COM QUEIJO 400G,"39,9","39,9",Laura Morais
25873,CT194822,BATATA ROSTI NA MIRA QUATRO QUEIJOS 400G,"39,9","39,9",Laura Morais
25874,CT194823,BATATA ROSTI NA MIRA COSTELA COM QUEIJO 400G,"39,9","39,9",Laura Morais
25887,CT194837,"RISOTO DE TOMATE ARROZ ARBÓRIO, TOMATE E SALSA ZERO MEXIDONA 180G","16,49",,Juliana Rodrigues
25895,CT194846,QUEIJO PARMESÃO CILINDRO RAR 200G,"41,9","41,9",Geovanna Bezerra
